,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
2006-08,438.51612903225805,1506.4534
2006-09,359.1333333333333,959.6466
2006-10,301.5483870967742,696.5078
2006-11,425.8666666666667,1006.9954
2006-12,381.51612903225805,898.07294
2007-01,618.2903225806451,1187.2974
2007-02,972.1071428571429,1462.1643
2007-03,1007.9032258064516,1639.6693
2007-04,609.9,1183.4205
2007-05,359.258064516129,1213.9054
2007-06,432.93333333333334,1682.6011
2007-07,450.38709677419354,1642.9303
2007-08,486.83870967741933,1663.1576
2007-09,520.4666666666667,1172.837
2007-10,737.516129032258,1231.8727
2007-11,884.9,1116.1823
2007-12,1303.967741935484,1289.6755
2008-01,871.3870967741935,1145.6466
2008-02,1177.2068965517242,1251.4207
2008-03,1145.6129032258063,1259.5399
2008-04,1322.3333333333333,1567.2982
2008-05,743.2258064516129,1258.8306
2008-06,393.6333333333333,935.1813
2008-07,295.2903225806452,1004.2278
2008-08,248.41935483870967,1021.82294
2008-09,254.13333333333333,749.54565
2008-10,323.4193548387097,606.3363
2008-11,431.43333333333334,966.3747
2008-12,544.3225806451613,962.85516
2009-01,468.741935483871,864.8765
2009-02,499.75,860.606
2009-03,1576.0,1355.1154
2009-04,1074.7666666666667,1105.9904
2009-05,517.2903225806451,913.0707
2009-06,434.5,1267.5208
2009-07,750.3548387096774,1743.3438
2009-08,389.6774193548387,828.04645
2009-09,258.06666666666666,621.0976
2009-10,363.258064516129,861.33466
2009-11,603.0333333333333,1191.5913
2009-12,681.741935483871,1443.385
2010-01,775.6451612903226,1191.1868
2010-02,589.25,948.8209
2010-03,1386.4516129032259,1706.776
2010-04,1178.7333333333333,1166.3689
2010-05,753.4516129032259,1399.9609
2010-06,984.1333333333333,1418.0571
2010-07,393.4193548387097,1186.1415
2010-08,1035.5483870967741,1847.8271
2010-09,921.5333333333333,1708.8468
2010-10,1304.5806451612902,1921.1969
2010-11,1032.1,1640.0476
2010-12,1442.9032258064517,1481.9949
2011-01,2306.7741935483873,2171.861
2011-02,1758.9285714285713,1485.1829
2011-03,951.4193548387096,1258.5887
2011-04,773.2666666666667,925.1378
2011-05,465.19354838709677,740.085
2011-06,364.26666666666665,1042.907
2011-07,519.6774193548387,1600.5891
2011-08,731.6451612903226,1544.4736
2011-09,616.6333333333333,1242.3616
2011-10,543.0645161290323,720.4779
2011-11,446.23333333333335,389.34143
2011-12,577.0645161290323,728.31537
2012-01,1250.483870967742,1319.3252
2012-02,1040.2413793103449,1029.6807
2012-03,1261.8387096774193,890.5988
2012-04,674.0666666666667,689.0318
2012-05,488.2903225806452,811.0391
2012-06,347.23333333333335,970.5569
2012-07,485.9032258064516,1610.8479
2012-08,358.64516129032256,617.5131
2012-09,310.03333333333336,818.6453
2012-10,377.93548387096774,581.1114
2012-11,425.1666666666667,663.7986
2012-12,616.0645161290323,1154.43
2013-01,1364.2903225806451,1374.707
2013-02,1390.4642857142858,1467.7792
2013-03,1134.6129032258063,1316.5271
2013-04,940.2666666666667,1002.87494
2013-05,841.741935483871,1409.1124
2013-06,2389.6666666666665,2735.469
2013-07,976.516129032258,1202.493
2013-08,468.5806451612903,1308.6063
2013-09,450.26666666666665,1138.4769
2013-10,575.1290322580645,959.78674
2013-11,629.6666666666666,937.27167
2013-12,691.3225806451613,871.7784
2014-01,649.5806451612904,776.2897
2014-02,568.8214285714286,758.21765
2014-03,436.38709677419354,551.9848
2014-04,414.6333333333333,692.45026
2014-05,380.80645161290323,950.746
2014-06,470.8333333333333,1218.427
2014-07,335.2903225806452,1472.5847
2014-08,359.7096774193548,1526.8749
2014-09,478.46666666666664,1222.2708
2014-10,568.8387096774194,936.07764
2014-11,551.7666666666667,828.2722
2014-12,497.16129032258067,791.2107
2015-01,938.3225806451613,1302.7599
2015-02,766.2857142857143,1137.1106
2015-03,550.0,864.45374
2015-04,723.7,1112.36
2015-05,474.8709677419355,889.6731
2015-06,285.1333333333333,620.3514
2015-07,253.03225806451613,762.091
2015-08,233.8709677419355,1061.4714
2015-09,253.2,649.9703
2015-10,303.0,819.464
2015-11,393.1666666666667,810.4018
2015-12,637.483870967742,895.61456
