,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
2017-10,1273.8709677419354,505.0495
2017-11,1621.6666666666667,1274.7325
2017-12,1660.0,1993.9751
2018-01,1552.258064516129,2361.684
2018-02,1509.6785714285713,2190.857
2018-03,1128.0967741935483,1421.5431
2018-04,1413.6666666666667,1585.8053
2018-05,814.0322580645161,619.4238
2018-06,509.4,70.63388
2018-07,637.2258064516129,20.640676
2018-08,604.0,69.48226
2018-09,419.6,35.681767
2018-10,412.6774193548387,15.229386
2018-11,530.4333333333333,15.117497
2018-12,576.0645161290323,27.777311
2019-01,942.6451612903226,123.83958
2019-02,1127.0714285714287,563.1935
2019-03,1116.4516129032259,895.7102
2019-04,773.0,890.7383
2019-05,1071.3870967741937,471.29617
2019-06,1158.2,643.27936
2019-07,448.19354838709677,222.81744
2019-08,401.19354838709677,21.114674
2019-09,388.03333333333336,3.8077657
2019-10,424.64516129032256,3.9030077
